provider,DRG_CD,_TYPE_,_FREQ_,ip_type_sum,n_claims,pb_type_sum,sn_type_sum,proc227_Sum,proc232_Sum,proc34_Sum,proc48_Sum,,,,,,,,,,
150044,282,3,1,0,0,21,1,9,0,0,0,,,,,,,,,,
150045,282,3,4,0,1,31,0,8.75,0,0,0,,,,,,,,,,
150046,282,3,5,1,1,15,0,4.6,0,0,0,,,,,,,,,,
150047,282,3,1,1,0,8,0,0,0,0,0,,,,,,,,,,
150048,282,3,9,0,1,32,0,6.333333333,0,0,0,,,,,,,,,,
150051,282,3,6,1,1,21,0,6.5,0,0,0,,,,,,,,,,
150056,282,3,7,1,1,26,1,6.857142857,0,0,0,,,,,,,,,,
150058,282,3,4,0,0,23,0,7.25,0,0,0,,,,,,,,,,
150059,282,3,1,1,1,20,0,6,0,0,0,,,,,,,,,,
150065,282,3,1,1,0,60,0,7,0,0,0,,,,,,,,,,
150069,282,3,2,1,0,13,0,5.5,0,0,0,,,,,,,,,,
150074,282,3,6,1,0,39,1,5.666666667,0,0,0,,,,,,,,,,
150076,282,3,1,1,1,11,0,4,0,0,0,,,,,,,,,,
150082,282,3,6,0,1,42,0,7.5,0,0,0,,,,,,,,,,
150084,282,3,1,1,1,25,0,9,0,0,0,,,,,,,,,,
150088,282,3,3,1,1,16,1,7.333333333,0,0,0,,,,,,,,,,
150089,282,3,4,1,1,25,0,8.5,0,0,0,,,,,,,,,,
150090,282,3,3,1,1,42,0,8.333333333,0,0,0,,,,,,,,,,
150100,282,3,2,1,0,32,0,8,0,0,0,,,,,,,,,,
150102,282,3,1,1,0,49,0,7,0,0,0,,,,,,,,,,
150104,282,3,3,0,0,18,0,7,0.333333333,0,0,,,,,,,,,,
150109,282,3,1,1,0,13,0,3,0,0,0,,,,,,,,,,
150112,282,3,6,1,1,18,0,12.83333333,0.333333333,0,0,,,,,,,,,,
150113,282,3,2,1,1,36,0,7.5,0,0,0,,,,,,,,,,
150115,282,3,3,1,0,40,0,8.333333333,0,0,0,,,,,,,,,,
150125,282,3,6,1,1,33,0,13.6,0,0,0,,,,,,,,,,
150126,282,3,3,1,0,10,0,7.333333333,0,0,0,,,,,,,,,,
150128,282,3,3,1,0,12,0,8.333333333,0,0,0,,,,,,,,,,
150133,282,3,1,1,1,25,0,15,0,0,0,,,,,,,,,,
150150,282,3,1,1,1,16,0,7,0,0,0,,,,,,,,,,
150153,282,3,14,1,1,28,0,9.076923077,0.076923077,0,0,,,,,,,,,,
150154,282,3,3,0,1,26,0,7.333333333,0,0,0,,,,,,,,,,
150162,282,3,4,1,1,27,0,8.75,0,0,0,,,,,,,,,,
150173,282,3,1,1,0,31,0,11,0,0,0,,,,,,,,,,
160005,282,3,1,1,0,34,1,6,0,0,0,,,,,,,,,,
160008,282,3,2,0,1,16,0,9.5,0,0,0,,,,,,,,,,
160016,282,3,3,1,1,8,0,8.666666667,0,0,0,,,,,,,,,,
160024,282,3,2,0,0,20,0,14,0,0,0,,,,,,,,,,
160028,282,3,6,0,0,32,0,6.666666667,0,0,0,,,,,,,,,,
160029,282,3,3,1,1,30,0,6,0,0,0,,,,,,,,,,
160030,282,3,4,1,0,17,0,6.5,0,0,0,,,,,,,,,,
160032,282,3,3,0,1,0,0,8,0,0,0,,,,,,,,,,
160033,282,3,7,1,0,14,0,6,0.166666667,0,0,,,,,,,,,,
160045,282,3,5,1,1,31,0,4.8,0,0,0,,,,,,,,,,
160047,282,3,1,1,1,21,0,10,0,0,0,,,,,,,,,,
160057,282,3,3,0,1,14,0,8.666666667,0,0,0,,,,,,,,,,
160064,282,3,3,1,1,5,0,10.66666667,0.333333333,0,0,,,,,,,,,,
160067,282,3,2,0,0,31,0,5,0,0,0,,,,,,,,,,
160069,282,3,3,0,1,47,0,13,0.333333333,0,0.333333333,,,,,,,,,,
160079,282,3,5,1,1,38,0,10.6,0,0,0,,,,,,,,,,
160080,282,3,5,0,1,1,0,10.8,0,0,0,,,,,,,,,,
160082,282,3,9,1,1,27,0,6.571428571,0,0,0,,,,,,,,,,
160083,282,3,4,1,1,48,1,27.5,0.5,0,0,,,,,,,,,,
160089,282,3,4,0,0,4,0,8.5,0,0,0,,,,,,,,,,
160104,282,3,1,0,1,14,0,15,0,0,0,,,,,,,,,,
160110,282,3,5,0,1,44,0,7.8,0.2,0,0,,,,,,,,,,
160122,282,3,2,1,0,40,0,9.5,0,0,0,,,,,,,,,,
160146,282,3,3,1,0,33,0,6.666666667,0,0,0,,,,,,,,,,
160153,282,3,1,1,1,31,0,7,0,0,0,,,,,,,,,,
170012,282,3,3,1,1,33,0,8.333333333,0,0,0,,,,,,,,,,
170013,282,3,2,1,0,14,0,8.5,0,0,0,,,,,,,,,,
170014,282,3,1,1,0,41,0,15,0,0,0,,,,,,,,,,
170016,282,3,1,1,1,35,1,6,0,0,0,,,,,,,,,,
170049,282,3,4,1,0,24,0,4.75,0,0,0,,,,,,,,,,
170068,282,3,1,1,1,34,0,6,0,0,0,,,,,,,,,,
170104,282,3,1,1,1,29,0,6,0,0,0,,,,,,,,,,
170105,282,3,3,1,0,34,1,5.333333333,0,0,0,,,,,,,,,,
170122,282,3,7,1,0,14,0,11.57142857,0,0,0,,,,,,,,,,
170123,282,3,7,0,1,8,0,13.14285714,0.142857143,0,0,,,,,,,,,,
170137,282,3,2,0,0,10,1,12.5,0,0,0,,,,,,,,,,
170142,282,3,3,0,1,46,1,8.333333333,0,0,0,,,,,,,,,,
170146,282,3,2,1,1,40,0,12,0,0,0,,,,,,,,,,
170175,282,3,2,1,0,0,0,9.5,0,0,0,,,,,,,,,,
170185,282,3,2,1,1,55,0,8.5,0,0,0,,,,,,,,,,
170186,282,3,2,1,1,37,0,11,0,0,0,,,,,,,,,,
170191,282,3,1,1,1,29,0,5,0,0,0,,,,,,,,,,
170197,282,3,1,1,1,30,0,4,0,0,0,,,,,,,,,,
170200,282,3,1,1,1,27,0,8,0,0,0,,,,,,,,,,
180001,282,3,2,1,1,33,0,15,0,0,0,,,,,,,,,,
180002,282,3,1,1,1,28,0,9,0,0,0,,,,,,,,,,
180005,282,3,1,1,0,40,0,,,,,,,,,,,,,,
180009,282,3,7,1,1,25,0,7.428571429,0,0,0,,,,,,,,,,
180010,282,3,3,1,1,44,0,5.333333333,0,0,0,,,,,,,,,,
180011,282,3,4,0,1,29,0,8.25,0,0,0,,,,,,,,,,
180012,282,3,9,1,0,20,0,7.111111111,0,0,0,,,,,,,,,,
180013,282,3,8,1,1,33,0,11.5,0,0,0,,,,,,,,,,
180017,282,3,2,1,1,13,0,3.5,0,0,0,,,,,,,,,,
180018,282,3,3,1,1,37,0,4,0,0,0,,,,,,,,,,
180019,282,3,3,0,1,25,0,7.666666667,0,0,0,,,,,,,,,,
180024,282,3,1,1,1,33,0,9,0,0,0,,,,,,,,,,
180027,282,3,3,1,1,17,0,13.66666667,0,0,0,,,,,,,,,,
180029,282,3,1,1,0,24,0,0,0,0,0,,,,,,,,,,
180035,282,3,8,1,0,22,0,8.875,0,0,0,,,,,,,,,,
180036,282,3,5,1,0,20,0,6.6,0,0,0,,,,,,,,,,
180038,282,3,4,1,1,15,1,7.5,0,0,0,,,,,,,,,,
180040,282,3,2,1,1,35,0,10,0,0,0,,,,,,,,,,
180044,282,3,3,0,1,10,0,8,0,0,0,,,,,,,,,,
180045,282,3,2,1,1,17,1,2.5,0,0,0,,,,,,,,,,
180048,282,3,2,1,1,41,0,6,0,0,0,,,,,,,,,,
180049,282,3,1,1,1,43,0,8,0,0,0,,,,,,,,,,
180053,282,3,1,1,0,37,0,6,0,0,0,,,,,,,,,,
180056,282,3,1,1,1,13,0,7,0,0,0,,,,,,,,,,
180067,282,3,8,0,0,26,0,5.142857143,0,0,0,,,,,,,,,,
180079,282,3,1,1,1,21,0,,,,,,,,,,,,,,
180080,282,3,2,1,1,24,1,13.5,0,0,0,,,,,,,,,,
180087,282,3,1,1,1,5,0,6,0,0,0,,,,,,,,,,
180088,282,3,7,1,1,16,0,7.571428571,0,0,0,,,,,,,,,,
180093,282,3,5,0,1,37,2,12.8,0.4,0,0,,,,,,,,,,
180102,282,3,1,1,0,22,0,12,0,0,0,,,,,,,,,,
180104,282,3,4,1,0,50,0,3.75,0,0,0,,,,,,,,,,
180124,282,3,1,1,1,56,0,6,0,0,0,,,,,,,,,,
180130,282,3,14,1,1,29,0,8.5,0,0,0,,,,,,,,,,
180132,282,3,7,0,1,38,0,9.571428571,0,0,0,,,,,,,,,,
180139,282,3,2,0,0,9,1,3.5,0,0,0,,,,,,,,,,
180141,282,3,1,1,0,16,0,7,0,0,0,,,,,,,,,,
190002,282,3,10,1,1,30,0,6.2,0,0,0,,,,,,,,,,
190003,282,3,1,0,1,6,1,17,0,0,0,,,,,,,,,,
190004,282,3,4,0,1,17,0,10.66666667,0,0,0,,,,,,,,,,
190005,282,3,5,1,1,73,0,7.25,0.5,0,0,,,,,,,,,,
190008,282,3,2,1,0,28,0,20.5,0,0,0,,,,,,,,,,
190013,282,3,1,1,1,6,0,5,0,0,0,,,,,,,,,,
190014,282,3,1,1,1,20,0,10,0,0,0,,,,,,,,,,
190015,282,3,5,1,1,33,0,11.2,0,0,0,,,,,,,,,,
190019,282,3,5,1,1,23,0,3.6,0,0,0,,,,,,,,,,
190020,282,3,2,1,0,31,0,11,0,0,0,,,,,,,,,,
190026,282,3,6,1,1,41,1,5.333333333,0,0,0,,,,,,,,,,
190027,282,3,2,1,1,18,0,7,0,0,0,,,,,,,,,,
190036,282,3,9,1,1,28,1,7.625,0,0,0,,,,,,,,,,
190039,282,3,2,1,1,14,0,8,0,0,0,,,,,,,,,,
190040,282,3,3,1,1,38,0,11.33333333,0,0,0,,,,,,,,,,
190041,282,3,3,1,1,22,0,9.666666667,0,0,0,,,,,,,,,,
190045,282,3,2,0,1,17,0,6,0,0,0,,,,,,,,,,
190046,282,3,1,1,1,21,0,16,0,0,0,,,,,,,,,,
190050,282,3,2,1,1,32,0,4,0,0,0,,,,,,,,,,
190053,282,3,3,1,1,14,0,3.666666667,0,0,0,,,,,,,,,,
190054,282,3,2,0,1,13,0,2.5,0,0,0,,,,,,,,,,
190060,282,3,3,1,1,0,0,7.333333333,0,0,0,,,,,,,,,,
190064,282,3,12,1,1,18,0,11.18181818,0.090909091,0,0,,,,,,,,,,
190065,282,3,2,1,1,17,0,10,0,0,0,,,,,,,,,,
190098,282,3,1,1,0,19,0,4,0,0,0,,,,,,,,,,
190099,282,3,2,0,0,44,0,15.5,0,0,0,,,,,,,,,,
190102,282,3,4,1,1,7,0,6.5,0,0,0,,,,,,,,,,
190111,282,3,6,1,1,31,0,8,0,0,0,,,,,,,,,,
190114,282,3,1,1,1,16,0,4,0,0,0,,,,,,,,,,
190125,282,3,2,1,1,30,0,11.5,0,0,0,,,,,,,,,,
190144,282,3,1,1,1,13,0,6,0,0,0,,,,,,,,,,
190146,282,3,3,1,1,19,0,11.33333333,0,0,0,,,,,,,,,,
190151,282,3,1,1,0,42,0,4,0,0,0,,,,,,,,,,
190160,282,3,6,0,1,32,0,7.666666667,0,0,0,,,,,,,,,,
190164,282,3,1,1,0,25,0,5,0,0,0,,,,,,,,,,
190176,282,3,5,1,1,42,0,3.6,0,0,0,,,,,,,,,,
190183,282,3,2,0,1,28,0,7.5,0,0,0,,,,,,,,,,
190190,282,3,1,1,1,25,0,6,0,0,0,,,,,,,,,,
190202,282,3,1,1,1,7,0,10,0,0,0,,,,,,,,,,
190205,282,3,1,1,0,23,0,,,,,,,,,,,,,,
190236,282,3,2,0,1,11,0,8,0,0,2,,,,,,,,,,
190242,282,3,1,1,1,36,0,8,0,0,0,,,,,,,,,,
190250,282,3,2,1,1,8,0,7,0,0,0,,,,,,,,,,
190263,282,3,4,1,1,19,0,8,0,0,0,,,,,,,,,,
190274,282,3,2,1,0,35,0,5,0,0,0,,,,,,,,,,
200001,282,3,4,0,0,14,0,8.5,0,0,0,,,,,,,,,,
200002,282,3,3,1,1,32,0,2.333333333,0,0,0,,,,,,,,,,
200008,282,3,3,1,1,29,0,10,0,0,0,,,,,,,,,,
200009,282,3,9,0,1,12,0,8.777777778,0,0,0,,,,,,,,,,
200018,282,3,2,0,1,16,0,7,0,0,0,,,,,,,,,,
200019,282,3,6,1,1,38,0,7.4,0,0,0,,,,,,,,,,
200020,282,3,2,1,1,15,0,10.5,0,0,0,,,,,,,,,,
200024,282,3,7,1,1,28,0,7.428571429,0.285714286,0,0,,,,,,,,,,
200025,282,3,1,1,1,21,0,11,0,0,0,,,,,,,,,,
200033,282,3,3,1,0,23,0,13.66666667,0,0,0,,,,,,,,,,
200034,282,3,1,1,1,30,0,10,0,0,0,,,,,,,,,,
200037,282,3,1,1,1,16,0,16,0,0,0,,,,,,,,,,
200039,282,3,6,1,1,42,0,9.666666667,0,0,0,,,,,,,,,,
200041,282,3,3,0,1,24,0,8,0,0,0,,,,,,,,,,
200050,282,3,6,0,0,14,0,5.166666667,0,0,0,,,,,,,,,,
200063,282,3,3,1,1,7,0,12.33333333,0.333333333,0,0,,,,,,,,,,
220001,282,3,3,1,1,19,0,6.666666667,0,0,0,,,,,,,,,,
220002,282,3,2,1,0,30,0,3.5,0,0,0,,,,,,,,,,
220008,282,3,1,0,0,35,0,0,0,0,0,,,,,,,,,,
220010,282,3,2,1,0,33,0,12,0,0,0,,,,,,,,,,
220011,282,3,4,1,0,25,0,7.75,0,0,0,,,,,,,,,,
220012,282,3,16,0,0,20,0,6.875,0.125,0,0,,,,,,,,,,
220015,282,3,1,1,1,24,0,14,0,0,0,,,,,,,,,,
220016,282,3,1,1,1,36,0,12,0,0,0,,,,,,,,,,
220019,282,3,1,1,1,2,0,9,0,0,0,,,,,,,,,,
220020,282,3,2,1,1,23,0,10,0,0,0,,,,,,,,,,
220024,282,3,3,1,1,43,0,7,0,0,0,,,,,,,,,,
220029,282,3,1,0,1,33,0,10,0,0,0,,,,,,,,,,
220030,282,3,4,1,0,2,0,14,0,0,0,,,,,,,,,,
220031,282,3,5,1,1,11,0,8.8,0,0,0,,,,,,,,,,
220033,282,3,10,0,0,22,0,10.6,0,0,0,,,,,,,,,,
220035,282,3,5,1,1,2,0,8.333333333,0,0,0,,,,,,,,,,
220036,282,3,1,0,1,7,0,6,0,0,0,,,,,,,,,,
220046,282,3,5,1,0,20,0,9.2,0,0,0,,,,,,,,,,
220049,282,3,4,1,1,26,1,5.666666667,0,0,0,,,,,,,,,,
220052,282,3,3,1,1,34,0,6.333333333,0,0,0,,,,,,,,,,
220058,282,3,1,1,1,12,0,13,1,0,0,,,,,,,,,,
220060,282,3,6,1,1,3,0,7.333333333,0,0,0,,,,,,,,,,
220063,282,3,2,1,1,10,1,13,0.5,0,2,,,,,,,,,,
220065,282,3,1,1,1,18,0,11,0,0,0,,,,,,,,,,
220066,282,3,1,1,0,18,0,9,0,0,0,,,,,,,,,,
220067,282,3,3,0,0,23,0,10.66666667,0,0,0,,,,,,,,,,
220070,282,3,4,0,0,34,0,7,0,0,0,,,,,,,,,,
220071,282,3,7,0,1,31,0,7.857142857,0,0,0,,,,,,,,,,
220073,282,3,4,1,1,20,0,8.25,0,0,0,,,,,,,,,,
220074,282,3,25,1,1,15,0,12.5,0.125,0,0,,,,,,,,,,
220077,282,3,10,1,0,23,0,9.777777778,0.111111111,0,0.222222222,,,,,,,,,,
220080,282,3,4,0,1,34,0,8.75,0,0,0,,,,,,,,,,
220082,282,3,4,1,1,33,0,4.666666667,0,0,0,,,,,,,,,,
220084,282,3,2,1,1,24,0,10,0,0,0,,,,,,,,,,
220086,282,3,4,1,1,8,0,11,0,0,0,,,,,,,,,,
220090,282,3,7,1,1,19,0,13.42857143,0,0,0,,,,,,,,,,
220095,282,3,1,1,1,1,0,14,0,0,0,,,,,,,,,,
220100,282,3,6,1,1,30,0,12.83333333,0.166666667,0,0,,,,,,,,,,
220101,282,3,4,1,0,36,0,12.33333333,0,0,0,,,,,,,,,,
220105,282,3,6,0,1,0,0,8.166666667,0,0,0,,,,,,,,,,
220108,282,3,1,0,1,11,0,10,0,0,0,,,,,,,,,,
220110,282,3,3,0,1,21,0,5.666666667,0,0,0,,,,,,,,,,
220111,282,3,5,1,1,11,0,7.6,0,0,0,,,,,,,,,,
220116,282,3,2,0,0,14,0,4.5,0,0,0,,,,,,,,,,
220119,282,3,1,1,1,27,0,8,0,0,0,,,,,,,,,,
220126,282,3,3,1,1,24,0,13.66666667,0,0,0,,,,,,,,,,
220135,282,3,4,1,1,10,0,13.66666667,0,0,0,,,,,,,,,,
220163,282,3,11,1,1,12,0,6.875,0,0,0,,,,,,,,,,
220171,282,3,6,0,0,25,0,8.166666667,0,0,0,,,,,,,,,,
220174,282,3,2,1,0,20,0,8,0,0,0,,,,,,,,,,
220175,282,3,1,1,1,0,0,7,0,0,0,,,,,,,,,,
220176,282,3,1,0,1,2,0,9,0,0,0,,,,,,,,,,
230002,282,3,7,1,1,0,0,10,0,0,0,,,,,,,,,,
230004,282,3,3,0,1,0,1,11.33333333,0,0,0,,,,,,,,,,
230005,282,3,1,0,1,28,0,17,0,0,0,,,,,,,,,,
230015,282,3,1,1,1,14,0,0,0,0,0,,,,,,,,,,
230017,282,3,10,1,1,27,1,5.6,0.1,0,0,,,,,,,,,,
230019,282,3,9,0,1,24,0,8.222222222,0,0,0,,,,,,,,,,
230020,282,3,7,1,1,19,0,6.714285714,0,0,0,,,,,,,,,,
230021,282,3,8,0,1,9,0,6.142857143,0.142857143,0,0,,,,,,,,,,
230024,282,3,5,1,1,27,0,10.2,0,0,0,,,,,,,,,,
230029,282,3,1,1,1,35,0,12,0,0,0,,,,,,,,,,
230030,282,3,1,0,1,21,0,7,0,0,0,,,,,,,,,,
230031,282,3,1,1,0,21,0,16,0,0,0,,,,,,,,,,
230035,282,3,1,1,1,30,0,6,0,0,0,,,,,,,,,,
230036,282,3,1,0,1,28,0,12,0,0,0,,,,,,,,,,
230037,282,3,4,1,0,36,0,7.75,0,0,0,,,,,,,,,,
230038,282,3,16,1,1,13,0,9.066666667,0.2,0,0,,,,,,,,,,
230041,282,3,1,1,0,47,0,9,0,0,0,,,,,,,,,,
230046,282,3,9,1,1,15,1,10.77777778,0,0,0.111111111,,,,,,,,,,
230047,282,3,4,1,0,39,0,18,0,0,0,,,,,,,,,,
230053,282,3,14,0,0,26,1,7.785714286,0.214285714,0,0,,,,,,,,,,
230054,282,3,1,1,0,4,1,7,0,0,0,,,,,,,,,,
230055,282,3,4,1,1,25,0,5.25,0,0,0,,,,,,,,,,
230058,282,3,2,1,1,0,0,6.5,0,0,0,,,,,,,,,,
230059,282,3,2,1,1,8,0,14.5,0,0,0,,,,,,,,,,
230070,282,3,8,1,1,24,0,6,0,0,0,,,,,,,,,,
230072,282,3,4,1,1,36,0,7.333333333,0,0,0,,,,,,,,,,
230075,282,3,2,1,1,44,0,7,0,0,0,,,,,,,,,,
230077,282,3,11,0,1,6,0,8.363636364,0,0,0,,,,,,,,,,
230080,282,3,2,1,1,25,1,7.5,0,0,0,,,,,,,,,,
230081,282,3,7,1,0,8,0,9.571428571,0.142857143,0,0.142857143,,,,,,,,,,
230089,282,3,3,0,1,30,0,3.5,0,0,0,,,,,,,,,,
230092,282,3,7,0,1,22,0,11.14285714,0,0,0,,,,,,,,,,
230095,282,3,2,0,1,35,0,5.5,0,0,0,,,,,,,,,,
230096,282,3,2,0,1,26,0,6.5,0,0,0,,,,,,,,,,
230097,282,3,27,1,1,56,0,8.043478261,0,0,0,,,,,,,,,,
230099,282,3,7,1,1,30,0,10,0,0,0,,,,,,,,,,
230101,282,3,1,1,1,55,0,11,0,0,0,,,,,,,,,,
230104,282,3,2,0,0,25,1,13.5,0,0,0,,,,,,,,,,
230105,282,3,6,1,1,32,0,9.666666667,0,0,0,,,,,,,,,,
230106,282,3,2,1,1,20,0,5,0,0,0,,,,,,,,,,
230117,282,3,7,1,1,29,0,7.571428571,0,0,0,,,,,,,,,,
230121,282,3,3,1,1,21,0,11,0,0,0,,,,,,,,,,
230130,282,3,10,1,0,2,0,16,0.666666667,0,0.111111111,,,,,,,,,,
230132,282,3,1,1,1,10,0,10,0,0,0,,,,,,,,,,
230133,282,3,2,0,1,14,0,8.5,0,0,0,,,,,,,,,,
230141,282,3,5,1,1,6,0,10.75,0.5,0,0,,,,,,,,,,
230142,282,3,4,1,1,13,0,16.25,0.5,0,0,,,,,,,,,,
230146,282,3,5,1,1,36,0,5.8,0,0,0,,,,,,,,,,
230151,282,3,3,0,0,35,0,11.33333333,0,0,0,,,,,,,,,,
230156,282,3,11,1,0,11,0,9.545454546,0,0,0,,,,,,,,,,
230165,282,3,3,0,1,22,0,12.33333333,0,0,0,,,,,,,,,,
230167,282,3,6,1,1,25,0,9.333333333,0,0,0,,,,,,,,,,
230176,282,3,2,1,0,34,0,8,0,0,0,,,,,,,,,,
230180,282,3,6,1,1,45,1,5.666666667,0.166666667,0,0,,,,,,,,,,
230193,282,3,1,1,0,29,0,0,0,0,0,,,,,,,,,,
230195,282,3,2,1,0,29,0,10,0,0,0,,,,,,,,,,
230197,282,3,4,1,0,26,0,9.5,0.5,0,0,,,,,,,,,,
230207,282,3,1,1,1,35,0,8,0,0,0,,,,,,,,,,
230216,282,3,7,0,1,22,1,8.285714286,0,0,0,,,,,,,,,,
230217,282,3,1,1,1,8,0,4,0,0,0,,,,,,,,,,
230222,282,3,7,1,1,29,1,7.428571429,0,0,0,,,,,,,,,,
230227,282,3,1,1,1,28,0,24,0,0,0,,,,,,,,,,
230230,282,3,7,1,1,41,0,9.571428571,0.285714286,0,0,,,,,,,,,,
230236,282,3,1,1,0,23,0,9,0,0,0,,,,,,,,,,
230239,282,3,4,1,0,29,0,6,0,0,0,,,,,,,,,,
230244,282,3,4,1,1,17,0,10,0,0,0,,,,,,,,,,
230254,282,3,2,1,0,30,0,11,0,0,0,,,,,,,,,,
230269,282,3,13,1,1,25,0,10.23076923,0.153846154,0,0,,,,,,,,,,
230273,282,3,2,1,0,0,0,8.5,0,0,0,,,,,,,,,,
230277,282,3,2,1,1,28,0,6.5,0,0,1,,,,,,,,,,
230302,282,3,1,0,0,27,0,21,0,0,0,,,,,,,,,,
240001,282,3,2,1,1,25,0,6,0,0,0,,,,,,,,,,
240002,282,3,10,1,1,14,0,8.4,0.2,0,0,,,,,,,,,,
240004,282,3,1,0,1,35,0,8,0,0,0,,,,,,,,,,
240010,282,3,3,1,0,36,0,9.333333333,0,0,0,,,,,,,,,,
240022,282,3,1,0,1,14,0,,,,,,,,,,,,,,
240030,282,3,1,1,1,30,0,6,0,0,0,,,,,,,,,,
240036,282,3,1,0,0,18,0,0,0,0,0,,,,,,,,,,
240038,282,3,1,0,0,16,0,7,0,0,0,,,,,,,,,,
240040,282,3,5,1,1,37,0,6.6,0,0,0,,,,,,,,,,
240043,282,3,4,1,0,28,0,7,0,0,0,,,,,,,,,,
240044,282,3,2,0,1,16,0,7.5,0,0,0,,,,,,,,,,
240047,282,3,1,1,1,26,0,7,0,0,0,,,,,,,,,,
240050,282,3,1,0,1,29,0,5,0,0,0,,,,,,,,,,
240052,282,3,2,1,1,18,0,4.5,0,0,0,,,,,,,,,,
240053,282,3,6,0,1,15,0,6.666666667,0,0,0,,,,,,,,,,
240056,282,3,2,1,1,7,0,8.5,0,0,0,,,,,,,,,,
240059,282,3,1,1,0,0,1,9,0,0,0,,,,,,,,,,
240063,282,3,6,0,0,10,0,9,0,0,0,,,,,,,,,,
240075,282,3,8,1,1,22,0,5.125,0,0,0,,,,,,,,,,
240078,282,3,2,0,0,18,0,7.5,0,0,0,,,,,,,,,,
240080,282,3,1,1,1,14,0,0,0,0,0,,,,,,,,,,
240093,282,3,2,0,1,22,1,12,0,0,0,,,,,,,,,,
240104,282,3,1,1,1,24,0,9,0,0,0,,,,,,,,,,
240106,282,3,1,1,0,38,1,18,2,0,1,,,,,,,,,,
240115,282,3,2,0,1,20,0,6,0,0,0,,,,,,,,,,
240117,282,3,2,1,0,15,0,12.5,0,0,0,,,,,,,,,,
240207,282,3,1,0,1,7,0,6,0,0,0,,,,,,,,,,
250001,282,3,4,1,1,23,0,4.5,0,0,0,,,,,,,,,,
250004,282,3,7,1,1,26,0,5.333333333,0,0,0,,,,,,,,,,
250006,282,3,2,1,1,32,0,2,0,0,0,,,,,,,,,,
250007,282,3,1,1,1,27,0,8,0,0,0,,,,,,,,,,
250009,282,3,9,1,1,14,0,4.666666667,0,0,0,,,,,,,,,,
250015,282,3,2,1,1,41,0,7.5,0,0,0,,,,,,,,,,
250019,282,3,2,1,1,24,0,2,0,0,0,,,,,,,,,,
250020,282,3,1,1,0,10,1,7,0,0,0,,,,,,,,,,
250025,282,3,2,1,0,15,0,5.5,0,0,0,,,,,,,,,,
250031,282,3,6,1,1,25,0,10.16666667,0.333333333,0,0,,,,,,,,,,
250034,282,3,7,0,1,9,0,6,0,0,0,,,,,,,,,,
250040,282,3,2,1,1,14,0,8,0,0,0,,,,,,,,,,
250042,282,3,4,0,1,40,0,7.75,0,0,0,,,,,,,,,,
250044,282,3,1,1,1,8,0,0,0,0,0,,,,,,,,,,
250048,282,3,8,1,1,22,0,8.625,0.125,0,0,,,,,,,,,,
250058,282,3,1,1,1,4,1,,,,,,,,,,,,,,
250069,282,3,4,1,1,26,0,7.5,0,0,0.5,,,,,,,,,,
250077,282,3,1,0,1,14,0,0,0,0,0,,,,,,,,,,
250078,282,3,7,1,1,4,0,6.857142857,0.142857143,0,0,,,,,,,,,,
250082,282,3,6,1,1,20,0,9.666666667,0,0,0,,,,,,,,,,
250084,282,3,2,1,1,33,0,6.5,0,0,0,,,,,,,,,,
250094,282,3,3,1,0,28,0,7.666666667,0,0,0,,,,,,,,,,
250097,282,3,3,1,1,29,0,6.333333333,0,0,0,,,,,,,,,,
250099,282,3,3,1,1,0,0,12.66666667,0,0,0,,,,,,,,,,
250100,282,3,2,0,1,17,0,7.5,0,0,0,,,,,,,,,,
250102,282,3,8,0,0,22,0,7.5,0,0,0,,,,,,,,,,
250104,282,3,1,0,1,28,1,8,0,0,0,,,,,,,,,,
250117,282,3,1,0,1,11,0,8,0,0,0,,,,,,,,,,
250122,282,3,1,1,1,11,0,8,0,0,0,,,,,,,,,,
250138,282,3,1,0,1,34,0,9,0,0,0,,,,,,,,,,
250141,282,3,3,1,0,23,0,7,0,0,0,,,,,,,,,,
260001,282,3,1,1,0,28,0,7,0,0,0,,,,,,,,,,
260006,282,3,11,1,1,26,0,7.454545455,0.090909091,0,0,,,,,,,,,,
260009,282,3,1,1,1,27,0,7,0,0,0,,,,,,,,,,
260011,282,3,1,1,1,15,0,8,0,0,0,,,,,,,,,,
260015,282,3,1,1,0,23,0,4,0,0,0,,,,,,,,,,
260020,282,3,2,0,1,19,0,10,0,0,0,,,,,,,,,,
260023,282,3,2,1,0,29,0,5,0,0,0,,,,,,,,,,
260025,282,3,5,1,1,18,1,6,0,0,0,,,,,,,,,,
260027,282,3,5,1,1,33,0,9.6,0,0,0,,,,,,,,,,
260032,282,3,3,1,1,1,0,6,0,0,0,,,,,,,,,,
260034,282,3,1,1,0,42,0,7,0,0,0,,,,,,,,,,
260040,282,3,8,0,1,32,0,6.75,0,0,0,,,,,,,,,,
260047,282,3,6,1,1,33,0,7,0.25,0,0,,,,,,,,,,
260048,282,3,1,1,1,27,0,4,0,0,0,,,,,,,,,,
260050,282,3,2,1,1,31,1,12,0,0,0,,,,,,,,,,
260052,282,3,1,1,1,6,0,41,0,0,0,,,,,,,,,,
260062,282,3,3,1,1,1,0,5.333333333,0.666666667,0,0,,,,,,,,,,
260064,282,3,3,1,0,16,0,4.333333333,0,0,0,,,,,,,,,,
260065,282,3,5,0,0,31,0,9,0,0,0,,,,,,,,,,
